sample_id,altura_t1_cm,temp_t1_c,precipitacao_t1_mm,umidade_t1_pct,altura_t2_cm,temp_t2_c,precipitacao_t2_mm,umidade_t2_pct,temp_futuro_2d_c,precipitacao_futuro_2d_mm,umidade_futuro_2d_pct,crescimento_passado_2d_cm,crescimento_futuro_2d_cm
S03539,75.988,24.33,18.44,78.64,76.403,22.25,0.0,74.5,22.12,2.75,70.1,0.415,0.203
S01879,41.868,22.77,0.0,73.62,42.266,25.72,5.76,62.16,23.26,3.28,74.69,0.398,0.341
S04441,69.048,19.61,1.88,68.47,69.166,16.64,0.0,76.35,24.16,27.43,79.89,0.118,0.541
S02542,60.254,30.22,0.0,58.29,60.598,27.16,0.0,66.63,21.55,1.46,65.15,0.344,0.206
S05716,59.186,25.25,0.0,57.42,59.345,20.61,0.0,69.34,22.12,0.0,70.99,0.159,0.229
S09176,52.621,22.89,0.0,77.74,53.024,24.38,0.0,71.52,19.87,17.8,74.77,0.403,0.415
S07069,52.588,24.79,0.0,65.74,52.922,17.55,0.0,62.71,18.8,1.94,73.73,0.334,0.297
S05010,51.789,18.1,0.0,74.15,52.184,15.38,0.0,55.06,23.64,1.9,73.96,0.395,0.339
S07721,57.433,18.06,0.0,64.57,57.644,25.82,0.19,62.22,25.04,0.0,63.56,0.211,0.299
S07208,59.574,20.94,0.0,63.95,59.837,21.07,0.0,80.14,24.7,4.35,69.24,0.263,0.282
S04933,57.622,21.16,7.47,91.03,58.013,22.64,0.0,71.17,20.22,2.07,70.16,0.391,0.164
S03555,71.811,19.13,0.0,61.21,71.968,20.83,0.0,71.91,21.3,7.12,61.18,0.157,0.182
S07992,55.871,24.95,0.0,79.59,56.269,23.91,0.0,88.04,22.06,3.12,68.81,0.398,0.269
S08686,74.649,28.46,0.0,69.52,74.846,26.31,13.03,72.27,21.88,0.0,68.72,0.197,0.109
S01492,58.434,22.19,0.0,66.29,58.6,16.45,0.0,67.24,22.84,7.75,66.88,0.166,0.259
S05482,71.894,22.4,9.45,63.81,72.075,28.41,0.0,71.86,20.84,10.11,85.3,0.181,0.273
S05461,56.713,27.02,34.98,58.2,57.462,25.06,1.49,77.02,17.34,0.33,64.26,0.749,0.102
S09453,68.497,22.31,2.53,62.18,68.677,24.73,2.37,64.28,21.45,0.62,71.58,0.18,0.177
S07218,66.499,22.89,0.0,76.96,66.633,24.5,12.24,72.31,20.24,0.0,57.29,0.134,0.075
S08726,52.658,18.36,0.0,77.72,52.862,22.05,0.0,62.1,20.68,1.22,74.9,0.204,0.34
S04975,64.553,18.76,0.0,60.01,64.702,29.28,0.0,60.11,24.04,0.0,69.05,0.149,0.175
S04478,64.41,26.77,0.0,66.63,64.672,26.69,0.0,62.93,20.8,0.0,65.85,0.262,0.16
S09273,61.223,14.92,0.0,72.09,61.385,24.1,0.0,70.84,23.42,5.36,71.05,0.162,0.324
S02000,70.255,26.45,0.0,67.41,70.45,25.48,0.0,77.55,21.42,0.0,71.86,0.195,0.086
S09970,58.43,28.57,1.93,67.67,58.693,24.54,0.0,77.92,19.5,0.7,61.71,0.263,0.14
S07918,62.295,24.09,12.8,70.49,62.703,15.36,0.0,78.89,23.18,16.53,73.2,0.408,0.335
S05369,59.211,17.94,0.0,69.14,59.384,21.7,0.0,46.86,24.39,19.09,80.48,0.173,0.52
S02702,51.675,27.8,0.0,58.57,52.004,24.45,0.0,74.16,20.63,0.0,78.53,0.329,0.237
S09364,66.691,26.4,0.41,68.31,66.937,18.41,0.0,47.29,18.62,1.75,68.35,0.246,0.115
S09590,60.741,18.85,0.0,72.63,60.99,28.11,0.31,66.46,23.61,1.74,74.13,0.249,0.313
S03090,63.362,27.42,0.0,87.26,63.61,24.24,3.66,73.61,24.01,28.4,69.87,0.248,0.482
S01936,78.312,22.55,0.33,66.1,78.407,22.8,0.0,70.45,22.79,30.74,79.58,0.095,0.429
S02802,66.552,23.19,4.14,74.26,66.677,23.13,0.0,80.23,24.23,0.0,72.1,0.125,0.201
S08218,55.299,21.35,0.0,58.5,55.598,23.99,0.0,58.38,21.85,40.52,56.09,0.299,0.543
S03608,58.09,19.28,0.0,79.01,58.306,29.67,0.0,68.07,26.83,0.0,68.57,0.216,0.229
S01790,69.751,21.71,0.0,68.28,69.872,19.82,0.0,70.02,20.09,0.13,70.56,0.121,0.064
S01978,65.11,21.76,0.0,73.67,65.233,28.11,0.0,73.5,22.09,1.6,77.05,0.123,0.204
S03960,54.333,16.63,0.87,61.37,54.698,21.95,0.0,66.49,19.09,1.12,68.62,0.365,0.214
S09294,48.179,24.72,2.22,74.08,48.544,24.67,0.0,57.37,23.46,0.0,68.07,0.365,0.311
S00467,48.872,25.75,0.0,75.56,49.276,19.58,2.5,67.14,20.8,32.65,69.37,0.404,0.617
S04964,51.722,26.74,0.0,72.46,51.988,24.74,0.0,53.44,23.53,0.0,73.02,0.266,0.243
S02567,67.403,18.27,4.05,63.55,67.574,20.52,0.0,69.6,19.3,9.13,68.78,0.171,0.256
S04627,72.897,24.0,0.0,73.09,73.106,17.03,0.0,75.53,23.83,26.99,83.68,0.209,0.414
S04032,54.056,29.51,0.0,79.31,54.461,18.33,0.0,69.15,19.93,0.0,68.81,0.405,0.26
S09978,77.797,26.24,0.0,72.57,77.853,15.47,0.0,57.18,19.26,0.0,71.18,0.056,0.07
S04684,78.082,17.98,0.0,68.45,78.092,23.08,0.0,71.26,18.33,0.0,59.38,0.01,0.07
S08894,46.55,19.98,0.0,59.8,46.802,16.75,0.0,85.4,19.96,0.96,57.08,0.252,0.243
S09482,68.828,25.36,0.0,66.19,69.123,22.57,0.0,54.6,22.45,2.83,64.34,0.295,0.126
S00811,53.549,25.12,0.0,75.72,53.891,23.98,0.0,90.53,24.55,0.0,71.96,0.342,0.303
S01160,53.158,25.03,0.0,72.26,53.863,26.09,0.0,67.08,21.94,0.0,78.39,0.705,0.325
S08166,52.131,23.92,0.0,50.22,52.435,17.96,0.0,60.96,24.85,0.58,63.36,0.304,0.255
S07128,74.512,27.08,11.4,65.52,74.887,17.18,0.0,48.98,22.54,20.0,83.37,0.375,0.339
S02828,53.688,25.65,0.0,67.71,53.912,29.3,0.0,71.9,21.96,0.0,80.16,0.224,0.33
S02641,61.981,24.93,0.0,80.86,62.258,24.27,0.0,66.77,22.61,0.0,66.29,0.277,0.197
S07779,62.988,21.56,0.0,71.87,63.251,26.59,0.0,64.92,17.27,0.47,61.37,0.263,0.071
S07260,69.078,27.36,0.0,79.81,69.283,25.91,0.0,80.57,25.19,0.0,64.86,0.205,0.195
S02483,68.169,28.57,0.0,64.81,68.5,21.36,0.0,77.61,22.76,0.31,73.12,0.331,0.176
S04652,62.151,29.09,11.73,77.78,62.654,21.52,0.0,70.15,18.71,0.0,71.54,0.503,0.177
S05614,63.003,24.34,18.9,71.28,63.468,25.84,0.0,77.19,23.86,3.12,75.88,0.465,0.229
S00151,68.112,24.29,0.0,60.07,68.332,27.78,0.0,68.22,25.14,2.1,74.42,0.22,0.199
S06024,61.085,26.13,0.0,80.99,61.382,14.98,0.0,59.21,25.92,0.2,61.18,0.297,0.293
S08750,75.604,22.74,0.0,64.01,75.74,32.08,0.0,73.56,23.66,0.0,75.05,0.136,0.171
S06745,65.642,25.79,0.0,73.46,65.805,22.06,4.97,62.02,26.6,0.86,66.23,0.163,0.259
S02851,54.329,23.3,0.0,75.28,54.609,24.84,0.0,71.79,20.11,0.0,72.68,0.28,0.185
S01870,45.744,25.87,0.0,79.32,46.183,23.33,0.0,66.52,22.3,15.34,64.51,0.439,0.416
S01804,66.063,14.56,0.0,66.81,66.09,26.11,0.0,62.25,20.87,1.05,67.34,0.027,0.251
S01468,71.075,28.34,19.7,77.09,71.557,23.71,0.0,59.57,19.86,9.51,62.87,0.482,0.083
S08178,63.118,17.78,0.0,79.1,63.271,24.76,0.0,73.11,24.5,0.0,69.25,0.153,0.209
S06892,46.471,27.3,15.7,66.99,46.949,23.55,0.0,59.69,23.5,4.08,71.3,0.478,0.395
S09106,57.522,13.95,0.16,66.45,57.762,12.0,12.88,58.82,23.88,0.17,74.36,0.24,0.225
S01347,71.64,25.41,0.0,71.08,71.837,16.77,0.0,57.82,19.34,4.85,61.82,0.197,0.126
S08120,61.451,19.83,23.7,83.73,61.959,27.67,0.0,76.56,25.59,0.93,60.99,0.508,0.175
S02811,73.277,27.06,0.0,70.84,73.564,28.19,0.0,69.23,20.93,1.04,73.59,0.287,0.166
S02681,56.049,23.48,0.0,78.2,56.334,26.09,12.16,68.44,21.79,7.43,67.89,0.285,0.311
S06958,73.405,24.14,0.0,71.77,73.513,22.79,0.0,76.72,21.09,35.34,63.9,0.108,0.466
S01890,57.17,27.41,0.0,83.09,57.401,18.5,0.0,60.04,22.73,0.0,64.92,0.231,0.21
S02631,57.596,22.02,0.0,79.22,57.761,28.07,0.0,80.2,22.54,1.7,65.62,0.165,0.228
S05920,59.822,18.32,0.0,60.62,60.213,27.81,0.0,70.07,21.24,0.53,55.94,0.391,0.197
S08915,49.228,22.6,0.0,82.71,49.634,28.66,0.0,73.78,22.58,0.0,58.87,0.406,0.287
S09925,64.255,21.9,0.0,48.84,64.453,15.58,0.6,68.8,23.33,17.69,68.27,0.198,0.354
S06635,65.231,21.45,0.0,66.61,65.383,24.73,0.0,68.49,27.51,0.85,76.85,0.152,0.279
S00569,65.79,28.33,0.0,74.6,66.031,23.95,0.0,68.34,20.72,18.67,60.03,0.241,0.31
S01246,52.71,21.66,0.0,67.04,52.998,16.64,0.0,71.29,27.49,17.34,71.69,0.288,0.561
S09532,74.257,21.97,0.0,75.1,74.413,24.92,0.0,92.57,24.81,31.15,72.76,0.156,0.481
S07555,76.96,19.14,0.0,64.72,77.13,25.46,0.0,65.73,19.64,3.3,73.91,0.17,0.033
S00696,62.864,20.54,7.07,60.01,63.1,19.37,0.0,61.98,25.73,8.32,65.99,0.236,0.2
S02905,64.738,22.78,0.0,80.86,64.976,25.94,0.0,71.01,23.29,17.0,69.25,0.238,0.374
S07095,68.98,22.93,0.0,65.96,69.141,20.87,0.0,78.95,24.16,30.09,74.5,0.161,0.48
S08154,59.908,26.8,16.7,63.77,60.332,25.37,10.87,60.55,28.19,0.52,78.0,0.424,0.308
S05898,55.618,20.36,0.0,59.01,55.882,25.73,3.46,79.33,25.9,0.0,69.42,0.264,0.368
S04028,70.946,25.24,0.0,63.85,71.093,29.38,0.0,65.61,27.8,0.0,76.42,0.147,0.318
S00938,64.623,23.86,0.0,69.55,64.735,25.5,18.48,74.5,18.8,5.22,72.71,0.112,0.181
S05717,63.971,21.19,0.0,62.67,64.413,24.87,0.0,70.23,26.48,2.84,73.66,0.442,0.297
S02230,67.206,22.92,0.0,70.04,67.41,22.84,0.0,70.77,24.69,0.0,62.18,0.204,0.167
S03961,76.17,28.83,3.84,86.32,76.416,26.1,0.0,63.28,24.09,12.83,68.44,0.246,0.297
S08870,63.441,28.6,2.96,74.46,63.907,17.9,0.0,72.53,26.56,4.3,80.31,0.466,0.379
S09083,72.372,23.27,4.08,69.23,72.578,24.39,4.03,73.72,25.91,0.19,73.51,0.206,0.224
S00384,49.792,25.12,0.0,77.24,49.99,24.7,0.0,62.0,22.01,7.06,56.63,0.198,0.29
S09317,60.063,21.94,9.0,69.65,60.383,22.33,0.0,83.64,18.27,6.1,69.46,0.32,0.244
S08179,65.597,22.92,0.0,75.57,65.842,23.55,0.0,69.5,24.5,2.18,63.88,0.245,0.247
S04279,76.927,16.34,0.19,73.35,76.965,22.01,0.0,79.57,19.64,0.0,65.54,0.038,0.113
S00719,47.665,18.08,1.08,65.11,48.012,24.96,0.0,71.47,21.03,0.0,75.19,0.347,0.293
S02875,70.583,21.5,0.0,70.2,70.698,20.73,0.0,75.45,23.65,2.49,67.75,0.115,0.182
S08690,55.552,20.46,0.0,82.4,55.827,21.23,6.3,70.49,21.87,2.28,72.4,0.275,0.27
S02216,76.08,26.85,0.0,69.17,76.121,21.18,0.0,55.41,20.42,1.06,67.69,0.041,0.061
S01132,57.56,24.06,0.0,80.5,57.822,24.11,1.5,65.53,23.89,0.0,53.83,0.262,0.221
S06046,52.919,23.55,0.0,69.66,53.249,25.28,0.0,70.67,23.0,31.02,76.15,0.33,0.655
S09907,52.63,22.75,4.99,66.11,52.98,26.7,0.0,75.15,17.47,1.0,67.83,0.35,0.215
S02790,53.515,22.72,0.0,68.2,53.88,19.79,0.0,78.29,28.35,2.41,70.7,0.365,0.353
S09901,60.02,24.64,0.0,62.77,60.391,31.22,0.0,57.71,20.64,7.26,75.44,0.371,0.292
S09778,56.184,25.57,0.0,76.58,56.447,29.77,0.0,68.69,19.1,0.8,54.11,0.263,0.133
S07186,78.113,20.82,0.0,71.75,78.184,21.41,3.89,55.88,17.44,8.83,81.38,0.071,0.102
S03351,44.236,24.05,0.0,76.49,44.51,18.53,0.0,73.42,25.41,0.0,73.39,0.274,0.36
S06221,57.947,20.01,0.0,76.05,58.194,19.73,0.0,73.77,18.53,0.39,65.0,0.247,0.12
S00870,64.817,19.3,7.26,83.64,65.173,26.31,0.0,56.33,23.29,2.38,71.98,0.356,0.315
S04752,52.595,16.97,0.0,74.62,52.879,22.14,26.91,78.51,23.34,16.49,61.41,0.284,0.349
S04927,77.907,19.62,0.0,62.41,78.038,25.96,0.0,52.48,18.44,1.7,57.53,0.131,0.014
S08846,52.382,25.74,0.0,80.5,52.687,21.64,0.0,80.96,23.67,0.0,67.26,0.305,0.279
S09587,72.497,19.23,0.0,65.46,72.664,24.95,0.0,72.04,23.37,0.0,60.5,0.167,0.154
S05591,71.298,24.36,0.0,71.89,71.477,25.5,0.0,70.64,26.79,0.0,69.98,0.179,0.215
S07314,63.486,20.86,0.0,69.7,63.689,26.13,0.0,76.34,22.09,2.11,61.49,0.203,0.118
S09113,73.34,26.89,13.21,84.22,73.734,22.58,11.63,71.44,21.52,0.0,69.82,0.394,0.068
S04509,72.334,22.73,0.0,69.48,72.569,18.71,0.0,57.5,21.53,1.41,71.72,0.235,0.167
S09165,69.526,21.63,11.18,89.23,69.856,13.4,0.0,62.79,26.1,21.68,71.59,0.33,0.436
S02233,59.951,27.64,0.27,59.8,60.216,22.37,0.0,74.91,23.42,1.84,64.86,0.265,0.26
S00924,64.217,27.53,5.14,76.75,64.499,15.79,0.0,51.16,23.87,4.99,70.6,0.282,0.286
S03842,59.933,20.77,1.2,59.13,60.128,17.02,0.0,79.56,23.05,0.0,72.82,0.195,0.272
S06316,74.015,19.55,0.0,84.8,74.272,27.03,17.68,85.62,20.27,13.21,72.31,0.257,0.243
S06741,80.099,21.23,2.11,64.54,80.109,24.37,9.6,77.13,24.88,0.0,64.14,0.01,0.07
S06865,72.445,18.9,0.0,50.8,72.485,24.18,0.0,73.64,21.02,0.0,80.91,0.04,0.136
S08221,61.943,14.9,0.0,67.43,62.002,24.75,0.0,54.19,19.87,6.22,68.01,0.059,0.167
S06387,66.947,23.37,0.0,68.11,67.346,17.31,7.54,58.4,25.5,0.47,69.81,0.399,0.111
S09288,63.626,27.5,0.0,70.85,63.9,19.21,0.0,82.09,22.9,0.0,82.91,0.274,0.278
S03773,62.774,18.84,0.0,56.69,62.83,15.67,3.93,79.63,23.12,0.3,65.17,0.056,0.203
S02397,72.594,23.34,0.0,69.85,72.789,26.75,11.62,73.03,21.9,12.41,66.62,0.195,0.24
S03117,73.677,18.52,0.0,82.08,73.709,26.24,0.0,71.82,21.26,16.83,62.52,0.032,0.301
S01613,66.116,24.14,2.52,71.36,66.371,30.22,0.0,77.07,19.06,0.0,67.96,0.255,0.087
S01238,64.594,18.17,0.0,67.67,64.729,18.41,0.0,51.38,19.35,0.0,63.43,0.135,0.079
S01544,73.078,25.28,0.0,79.52,73.257,23.76,8.03,67.02,23.39,1.05,76.41,0.179,0.146
S08485,78.968,24.98,6.51,67.48,79.244,28.61,2.18,74.51,20.5,2.0,60.82,0.276,0.035
S09187,63.694,18.61,0.0,56.39,63.807,20.39,0.0,61.26,20.27,0.0,73.51,0.113,0.207
S00857,65.263,22.71,18.21,71.58,65.641,22.23,0.0,61.2,23.2,2.28,64.84,0.378,0.209
S01639,73.537,18.08,19.22,64.1,73.82,22.5,0.0,85.96,16.67,0.0,62.85,0.283,0.061
S02564,70.755,20.33,4.74,71.23,70.939,23.13,10.87,72.82,23.34,6.08,74.18,0.184,0.227
S05520,58.839,25.02,30.39,78.44,59.425,19.79,11.4,64.3,25.74,5.67,67.9,0.586,0.373
S06025,49.271,27.37,5.02,75.07,49.73,28.35,1.14,81.35,26.58,14.94,71.83,0.459,0.545
S01958,55.77,22.22,0.0,67.52,56.045,24.67,17.58,90.58,22.16,2.37,74.81,0.275,0.29
S01396,57.733,20.27,0.0,70.74,57.977,28.75,35.0,77.98,22.83,5.4,65.61,0.244,0.217
S06682,49.84,21.63,0.85,83.61,50.125,23.25,0.0,81.42,19.98,5.47,66.99,0.285,0.243
S06525,68.696,23.81,0.0,76.93,68.856,22.25,1.04,57.17,19.48,3.32,70.42,0.16,0.143
S00633,62.9,22.18,0.6,66.27,63.042,21.15,3.31,55.22,23.61,2.47,78.63,0.142,0.205
S08805,51.188,27.11,0.0,55.55,51.501,24.78,0.0,94.81,19.55,15.69,72.58,0.313,0.42
S03313,61.465,27.18,0.0,62.46,61.824,16.36,5.12,75.56,24.04,5.0,67.37,0.359,0.206
S09152,66.358,20.13,0.0,60.01,66.477,21.55,0.0,67.31,24.85,8.68,59.52,0.119,0.311
S02235,58.805,19.39,5.46,61.16,59.05,18.68,0.0,72.67,21.84,2.52,60.1,0.245,0.186
S07170,65.072,23.14,26.24,64.28,65.623,16.74,0.0,67.9,28.05,18.74,89.07,0.551,0.567
S06446,66.541,18.54,0.0,75.86,66.646,22.37,0.0,67.26,25.17,0.0,72.22,0.105,0.19
S06765,71.069,21.0,0.89,60.29,71.2,21.47,0.0,74.73,23.15,3.96,71.84,0.131,0.173
S09922,60.397,20.97,0.0,55.45,60.654,16.98,0.0,59.29,23.46,2.5,71.34,0.257,0.233
S03600,52.601,21.0,0.0,73.98,52.897,21.55,0.0,79.74,21.01,35.09,73.7,0.296,0.6
S06435,61.592,14.51,0.0,72.29,61.666,17.56,0.0,73.09,24.63,4.23,59.57,0.074,0.203
S06596,56.17,22.82,0.0,58.96,56.452,17.27,0.0,78.66,20.85,2.39,68.66,0.282,0.19
S05326,52.393,23.41,0.0,59.66,52.573,21.77,0.0,76.09,24.94,0.0,68.8,0.18,0.319
S04796,61.011,26.64,0.0,84.37,61.274,24.98,0.0,69.67,18.47,0.0,75.78,0.263,0.141
S05368,52.179,17.83,0.0,62.13,52.347,27.2,0.0,75.9,19.99,3.11,77.54,0.168,0.347
S06254,60.831,24.02,0.0,75.95,61.048,27.64,2.07,78.6,23.77,3.36,87.59,0.217,0.264
S08693,72.761,20.74,0.0,72.17,72.838,23.14,0.0,65.7,21.49,1.71,79.36,0.077,0.144
S07451,70.537,24.72,0.0,73.17,70.884,27.26,0.0,69.87,23.12,2.8,74.52,0.347,0.234
S01766,63.993,23.28,0.0,77.41,64.199,25.98,0.0,60.99,25.85,18.08,68.5,0.206,0.404
S02117,76.91,14.65,0.0,52.85,76.947,19.28,5.2,57.23,24.31,0.54,65.23,0.037,0.043
S04351,67.253,25.59,0.0,62.51,67.503,25.55,0.0,74.76,22.31,1.56,67.32,0.25,0.167
S09782,72.893,24.96,0.0,82.19,73.084,18.83,0.0,51.64,23.21,9.73,60.16,0.191,0.241
S07947,78.89,19.75,8.26,62.74,79.057,24.2,0.0,76.7,25.31,0.0,62.96,0.167,0.078
S02923,40.0,17.8,0.0,62.66,40.342,24.83,0.89,71.82,19.26,4.29,65.11,0.342,0.251
S07486,55.683,19.35,0.0,75.49,55.953,20.8,0.0,63.4,20.14,10.67,60.67,0.27,0.285
S08441,52.263,21.42,5.6,53.55,52.587,17.04,0.0,55.64,23.16,0.0,64.72,0.324,0.31
S08956,73.589,18.64,9.45,66.32,73.698,27.89,25.56,71.4,22.32,2.63,74.97,0.109,0.116
S08169,64.52,27.39,0.0,67.32,64.796,27.17,3.74,68.71,23.49,0.0,72.17,0.276,0.204
S02838,76.933,19.52,0.0,66.64,76.953,26.58,0.0,85.08,17.13,10.14,66.76,0.02,0.076
S09278,42.72,26.8,0.0,72.32,43.098,19.19,19.47,76.37,21.72,0.54,79.35,0.378,0.373
S02275,59.403,24.17,0.0,80.84,59.7,27.64,0.0,67.6,24.91,0.0,73.85,0.297,0.292
S03040,74.581,19.54,0.0,73.4,74.678,17.32,0.0,49.93,20.84,5.85,67.09,0.097,0.112
S07836,63.8,22.21,0.0,69.23,64.164,26.63,4.11,84.25,25.83,0.46,70.79,0.364,0.238
S03795,47.396,27.73,0.39,71.06,47.804,22.87,0.0,72.55,20.72,3.42,78.11,0.408,0.322
S01960,56.422,23.7,0.0,85.23,56.789,22.18,0.0,71.61,22.1,0.38,64.23,0.367,0.223
S07894,65.28,26.47,0.0,57.32,65.544,16.15,0.0,55.39,24.61,35.49,66.73,0.264,0.599
S06265,62.796,24.42,0.0,65.66,63.005,21.96,0.0,73.67,25.09,0.0,65.97,0.209,0.196
S04422,63.773,23.84,5.26,66.33,63.982,25.02,0.0,62.81,21.93,0.0,80.56,0.209,0.289
S02833,67.588,24.06,0.0,78.11,68.194,26.73,0.0,79.51,19.74,1.34,66.73,0.606,0.134
S01354,69.299,18.67,17.95,73.1,69.589,20.36,0.0,84.59,20.24,0.0,69.73,0.29,0.078
S07478,55.025,21.28,0.0,55.2,55.275,22.4,10.95,72.1,24.26,10.98,69.74,0.25,0.518
S06754,62.021,22.79,5.98,65.29,62.307,21.98,3.79,49.07,23.67,2.21,62.58,0.286,0.198
S01961,77.387,25.17,0.0,69.43,77.408,25.79,0.0,62.86,21.27,2.16,73.04,0.021,0.147
S07750,57.006,22.63,1.11,70.23,57.284,23.66,0.0,71.7,26.56,3.1,79.49,0.278,0.397
S07500,58.691,27.62,11.72,66.81,59.191,16.93,0.0,65.07,24.01,21.66,72.79,0.5,0.555
S07161,63.495,20.51,0.0,66.58,63.557,17.39,0.0,71.18,21.52,0.0,75.33,0.062,0.214
S00793,53.637,25.77,0.0,88.93,53.907,18.06,0.0,72.14,22.22,3.19,64.38,0.27,0.265
S00979,58.672,22.5,3.47,61.98,59.076,26.01,0.0,55.47,20.62,7.03,81.82,0.404,0.318
S01049,59.085,18.31,0.0,71.5,59.211,20.6,1.14,56.96,18.9,0.0,68.66,0.126,0.163
S03081,74.331,18.81,0.0,81.44,74.464,28.64,8.73,61.14,22.03,0.0,70.54,0.133,0.136
S00576,70.179,23.54,0.0,73.39,70.269,15.74,0.0,62.92,22.8,0.0,69.11,0.09,0.193
S09185,53.502,24.36,2.27,78.87,53.809,23.91,0.0,70.13,27.04,21.29,70.25,0.307,0.588
S01400,60.315,25.73,0.0,66.15,60.965,20.85,0.26,64.57,19.41,0.11,76.35,0.65,0.177
S05047,58.763,26.45,0.0,67.96,59.021,22.09,0.0,70.22,24.29,6.1,74.43,0.258,0.385
S04329,66.766,26.29,35.0,71.48,67.213,27.78,1.81,58.94,24.05,1.16,75.6,0.447,0.242
S08451,61.383,23.6,0.0,84.3,61.723,24.47,0.0,70.72,22.42,2.68,69.27,0.34,0.223
S05469,65.201,23.11,0.0,81.39,65.458,24.62,26.84,70.07,25.66,0.0,62.7,0.257,0.185
S08366,52.34,17.31,0.0,65.94,52.609,22.7,0.0,63.49,24.81,22.21,91.07,0.269,0.59
S03889,54.523,26.71,0.0,75.37,54.825,25.48,0.0,79.62,24.62,3.28,68.17,0.302,0.31
S00141,65.339,12.92,0.0,69.44,65.44,26.1,0.0,75.98,20.4,0.0,83.28,0.101,0.239
S07744,48.951,22.76,5.3,66.62,49.39,24.33,4.54,62.95,23.92,0.23,69.94,0.439,0.393
S07391,50.709,13.91,9.53,56.51,51.007,24.35,0.0,71.54,23.45,2.94,67.39,0.298,0.406
S08182,67.517,25.84,0.0,66.23,67.663,25.47,0.0,92.28,22.29,22.57,64.23,0.146,0.342
S05307,53.124,24.88,0.21,69.03,53.509,25.85,0.0,67.27,23.63,2.3,63.93,0.385,0.257
S09285,58.288,28.2,0.0,50.64,58.545,24.04,4.74,60.79,21.9,2.8,61.87,0.257,0.219
S06323,41.313,14.95,0.0,67.08,41.636,23.39,0.0,72.36,23.37,14.95,59.64,0.323,0.512
S01650,57.35,16.22,0.0,64.75,57.432,24.95,1.21,82.83,27.4,1.17,78.23,0.082,0.354
S02004,62.599,26.66,0.0,67.89,62.897,25.25,3.94,72.55,24.32,5.15,77.59,0.298,0.313
S02444,55.877,28.86,0.0,73.64,56.167,29.2,0.0,60.07,25.77,0.0,71.27,0.29,0.381
S06613,63.317,23.28,11.06,60.64,63.703,16.39,0.0,70.65,26.42,3.08,83.15,0.386,0.332
S04431,73.609,18.66,0.0,80.29,73.696,17.57,12.31,63.03,20.41,5.95,72.85,0.087,0.103
S03736,67.773,23.3,0.0,76.86,67.965,26.7,0.0,92.9,27.31,8.88,63.43,0.192,0.279
S02804,63.723,21.89,0.0,67.04,63.872,17.36,0.0,78.54,21.64,0.0,69.52,0.149,0.258
S06244,54.914,27.9,0.0,54.75,55.124,24.54,13.94,89.83,22.15,19.21,72.97,0.21,0.542
S07571,72.504,23.92,0.0,81.56,72.606,28.6,7.19,72.63,16.23,0.0,64.94,0.102,0.01
S02327,64.903,26.0,0.0,57.86,65.073,17.41,1.21,65.39,25.38,0.98,77.22,0.17,0.293
S07098,52.602,24.67,0.0,73.7,53.127,24.74,0.0,75.64,18.43,5.28,59.98,0.525,0.187
S04707,50.064,27.21,0.0,90.4,50.575,28.51,0.0,82.16,24.43,5.03,71.99,0.511,0.28
S01616,72.35,21.2,0.0,76.53,72.579,18.36,0.0,67.69,18.47,1.08,73.94,0.229,0.053
S07520,63.395,21.13,0.0,87.38,63.668,16.41,10.83,61.87,23.46,0.0,87.82,0.273,0.34
S03352,48.125,22.77,0.0,59.83,48.505,19.58,0.0,49.8,23.4,0.0,68.34,0.38,0.274
S03651,45.056,24.31,8.76,66.56,45.454,26.72,0.0,65.68,20.49,0.0,75.92,0.398,0.302
S05953,84.29,17.96,0.0,54.36,84.3,25.16,5.27,86.25,21.98,26.99,66.31,0.01,0.307
S08486,67.433,25.1,0.0,72.27,67.782,23.81,0.0,71.16,20.93,38.05,74.62,0.349,0.57
S01298,54.61,26.85,0.0,68.67,54.996,27.6,0.0,63.99,23.72,10.87,74.27,0.386,0.311
S05207,60.447,26.31,0.0,66.34,60.769,26.5,10.15,52.17,25.19,7.46,77.94,0.322,0.41
S09075,64.002,26.41,0.0,84.06,64.396,23.17,0.0,80.84,22.38,26.79,71.71,0.394,0.51
S00575,67.873,27.21,2.99,75.41,68.103,21.2,0.0,75.13,17.78,7.44,68.24,0.23,0.134
S01712,56.131,24.49,4.81,60.87,56.409,24.04,0.0,74.95,19.73,0.16,62.76,0.278,0.123
S00788,51.845,23.57,8.13,68.52,52.187,24.57,1.31,76.16,22.22,4.91,72.13,0.342,0.204
S07064,65.307,21.37,0.0,77.27,65.513,21.05,0.0,64.69,14.12,0.94,60.62,0.206,0.035
S02616,50.075,21.58,0.0,59.32,50.288,25.29,0.0,74.72,20.74,15.04,71.05,0.213,0.435
S02351,67.465,20.39,8.56,82.95,67.839,26.66,0.0,84.78,23.35,4.74,57.24,0.374,0.065
S08942,75.619,22.91,0.0,74.33,75.736,24.8,0.0,76.43,18.55,4.12,76.56,0.117,0.01
S02809,52.229,18.98,0.0,81.91,52.471,20.67,0.0,70.95,24.86,1.67,70.58,0.242,0.375
S05608,73.704,22.26,0.0,65.32,73.843,26.85,11.03,63.03,25.25,0.0,73.04,0.139,0.241
S01121,63.811,19.83,0.0,60.51,63.955,20.49,0.0,69.15,21.17,0.0,74.34,0.144,0.123
